Lat,Lon,Transaction Name,Address,City,Full_Address
42.32186324,-82.93621206,1460 Lauzon Road,1460 Lauzon Rd,Windsor,1460 Lauzon Rd Windsor
44.33069177,-79.66082692,Discount Granite Plus,756 Huronia Rd,Barrie,756 Huronia Rd Barrie
,,Lots 2803896,Lots 2803896,Mont-Tremblant,Lots 2803896 Mont-Tremblant
52.2072198,0.1219277,250 King Street West,250 King Street West,Cambridge,250 King Street West Cambridge
43.208601,-79.9799757,210 Calvin Street,210 Calvin Street,Hamilton,210 Calvin Street Hamilton
43.4459055,-80.5706551,41 Ira Needles Boulevard,41 Ira Needles Boulevard,Waterloo,41 Ira Needles Boulevard Waterloo
42.99020767,-81.2723999,Plattswood Centre,215 Oxford St W,London,215 Oxford St W London
,,3530 Upper James Street & White Church Road West,3530 Upper James Street & White Church Road West,Hamilton,3530 Upper James Street & White Church Road West Hamilton
43.54388046,-80.24889374,26 Carden St,26 Carden St,Guelph,26 Carden St Guelph
,,365 Regional Road No. 21,365 Regional Road No. 21,Scugog,365 Regional Road No. 21 Scugog
43.70299005,-79.65459716,2684 Drew Road,2684 Drew Road,Mississauga,2684 Drew Road Mississauga
44.00152752,-79.46060252,120 - 124 Wellington Street East & 128 Centre Street,120 Wellington Street East,,120 Wellington Street East 
43.64380575,-79.39804196,468 Wellington Street West,468 Wellington Street West,,468 Wellington Street West 
43.68044281,-79.39122009,1170 Yonge St,1170 Yonge St,Toronto,1170 Yonge St Toronto
43.71601868,-79.31243896,20 Bermondsey Road,20 Bermondsey Road,East York,20 Bermondsey Road East York
43.61360931,-79.5175705,80 Horner Ave,80 Horner Ave,Toronto,80 Horner Ave Toronto
43.75715954,-79.78992796,Ace Drive,Ace Dr,Caledon,Ace Dr Caledon
43.759893,-79.7845394,Inspire Boulevard,Inspire Boulevard,Brampton,Inspire Boulevard Brampton
49.2055748,-122.9107931,218-222 Sixth Street,218-222 Sixth Street,New Westminster,218-222 Sixth Street New Westminster
43.66516113,-79.46032715,2738 Dundas St W,2738 Dundas St W,Toronto,2738 Dundas St W Toronto
43.94362259,-79.37976837,11 Gordon Collins Drive,11 Gordon Collins Dr,Whitchurch-Stouffville,11 Gordon Collins Dr Whitchurch-Stouffville
43.944366,-79.37935,11 Gordon Collins Drive,11 Gordon Collins Drive,Whitchurch-Stouffville,11 Gordon Collins Drive Whitchurch-Stouffville
45.53437424,-73.59583282,1005 Boulevard Rosemont,1005 Blvd Rosemont,Montreal,1005 Blvd Rosemont Montreal
43.72350434,-79.52401582,66 - 70 Bartor Road,66 - 70 Bartor Road,North York,66 - 70 Bartor Road North York
,,9755-9775 Meilleur Street,9755 Meilleur Street,Ahuntsic-Cartierville,9755 Meilleur Street Ahuntsic-Cartierville
45.54159873,-73.66158068,9780 Rue Jeanne-Mance,9780 Rue Jeanne-Mance,Montreal,9780 Rue Jeanne-Mance Montreal
49.2674692,-123.1127761,The Yukon,The Yukon,Vancouver,The Yukon Vancouver
45.4660591,-73.808544,121 Hymus Boulevard,121 Hymus Boulevard,Pointe-Claire,121 Hymus Boulevard Pointe-Claire
43.6400792,-79.4011346,1647 Bathurst Street,1647 Bathurst Street,Old Toronto,1647 Bathurst Street Old Toronto
,,3574 Concession Road No. 3,3574 Concession Road No. 3,Clarington,3574 Concession Road No. 3 Clarington
43.7994496,-79.1451062,7331 - 7339 Kingston Road,7331 - 7339 Kingston Road,Scarborough,7331 - 7339 Kingston Road Scarborough
40.6916776,-73.7729641,120 176th Street,120 176th Street,,120 176th Street 
53.51686755,-113.4944857,3415 Gateway Blvd,3415 Gateway Blvd,Edmonton,3415 Gateway Blvd Edmonton
43.96821976,-79.25815582,5945 Main St,5945 Main St,Whitchurch-Stouffville,5945 Main St Whitchurch-Stouffville
42.9655838,-81.62517548,Eastgate,191 Hull Rd,Strathroy,191 Hull Rd Strathroy
46.0393963,-73.46973173,154-158 de la Petite-Noraie,154-158 de la Petite-Noraie,St-Charles-Borromée,154-158 de la Petite-Noraie St-Charles-Borromée
46.37325287,-72.38391876,5500 Rue Yvon Trudeau,5500 Rue Yvon Trudeau,Becancour,5500 Rue Yvon Trudeau Becancour
46.3675433,-72.40380192,7000 Blvd Raoul Duchesne,7000 Blvd Raoul Duchesne,Becancour,7000 Blvd Raoul Duchesne Becancour
43.76258745,-79.2717761,355 & 365 Midwest Road,355 Midwest Road,Scarborough,355 Midwest Road Scarborough
49.2627419,-123.0861875,837 E BROADWAY,837 E BROADWAY,Vancouver,837 E BROADWAY Vancouver
43.33711391,-79.81494539,920 Brant Street,920 Brant Street,Burlington,920 Brant Street Burlington
45.3122273,-75.5929495,Miikana Road,Miikana Road,Gloucester,Miikana Road Gloucester
,,Thirty8 Avenue,Thirty8 Avenue,Surrey,Thirty8 Avenue Surrey
49.2684038,-123.0987808,271 East 2nd Avenue,271 East 2nd Avenue,Vancouver,271 East 2nd Avenue Vancouver
45.317184,-75.84339,Robertson House,1 Mill Hill Road,Nepean,1 Mill Hill Road Nepean
43.81664658,-79.50009155,615 Bowes Rd,615 Bowes Rd,Vaughan,615 Bowes Rd Vaughan
,,Highway No. 7 East & Bur Oak Avenue,Highway No. 7 East & Bur Oak Avenue,Markham,Highway No. 7 East & Bur Oak Avenue Markham
43.91714543,-80.09843087,14 & 15 John Street,14 John Street,Orangeville,14 John Street Orangeville
43.69735147,-79.51130807,4 Wilby Crescent,4 Wilby Crescent,York,4 Wilby Crescent York
49.2645148,-123.1024672,112 East 7th Avenue,112 East 7th Avenue,Vancouver,112 East 7th Avenue Vancouver
45.54449081,-73.57357025,5205-5215 1st Avenue  ,5205 1st Avenue,Rosemont-La Petite-Patrie,5205 1st Avenue Rosemont-La Petite-Patrie
43.7307663,-81.70805359,Bluewater ,68 Suncoast Dr E,Goderich,68 Suncoast Dr E Goderich
,,9650 190th Street,9650 190th Street,Surrey,9650 190th Street Surrey
45.57859237,-73.74346852,2597-2635 Le Corbusier Boulevard ,2597 Le Corbusier Boulevard,Laval,2597 Le Corbusier Boulevard Laval
44.14554214,-79.89766693,4905 Dean Drive,4905 Dean Drive,Adjala-Tosorontio,4905 Dean Drive Adjala-Tosorontio
,,"610, 616, 622, 628 Johnston Drive, 631, 641, 649 Crawford Drive","610, 616, 622, 628 Johnston Drive, 631, 641, 649 Crawford Drive",Peterborough,"610, 616, 622, 628 Johnston Drive, 631, 641, 649 Crawford Drive Peterborough"
43.13881302,-80.25585938,Grand River Community Health Centre,365 Colborne St,Brantford,365 Colborne St Brantford
43.786026,-79.48963165,215 Drumlin Circle,215 Drumlin Circle,Vaughan,215 Drumlin Circle Vaughan
43.93471449,-79.86151431,17402 Humber Station Road,17402 Humber Station Road,Caledon,17402 Humber Station Road Caledon
43.61749649,-79.57588196,1739 Dundas Street East,1739 Dundas St E,Mississauga,1739 Dundas St E Mississauga
45.42406082,-73.63551331,790-800 Upton Street,790 Upton Street,LaSalle,790 Upton Street LaSalle
,,990-992 Upton Street,990 Upton Street,LaSalle,990 Upton Street LaSalle
45.455595,-75.65281538,1805 Gaspe Avenue,1805 Gaspe Avenue,Ottawa,1805 Gaspe Avenue Ottawa
48.16172791,-65.85765076,120 Boulevard Perron Ouest,120 Blvd Perron O,New Richmond,120 Blvd Perron O New Richmond
49.2131958,-68.18849945,300 Boulevard la Salle,300 Blvd La Salle,Baie-Comeau,300 Blvd La Salle Baie-Comeau
43.42052078,-80.50614166,58 Howe Dr,58 Howe Dr,Kitchener,58 Howe Dr Kitchener
43.15350342,-80.70600891,715224 Oxford Rd 4,715224 Oxford Rd 4,Woodstock,715224 Oxford Rd 4 Woodstock
,,1286 - 1306 Queen Street West,1286 - 1306 Queen Street West,Brampton,1286 - 1306 Queen Street West Brampton
45.6999534,-73.3694263,De la Pointe-Aux-Pruches Road,De la Pointe-Aux-Pruches Road,Varennes,De la Pointe-Aux-Pruches Road Varennes
46.698081,-71.302003,710-725 William G. Ross,710-725 William G. Ross,Lévis,710-725 William G. Ross Lévis
,,Béacité,300 des Pionniers Avenue,Sainte-Julie,300 des Pionniers Avenue Sainte-Julie
45.50595856,-73.55786133,44 Saint-Antoine West Street,44 Saint-Antoine West Street,Ville-Marie,44 Saint-Antoine West Street Ville-Marie
45.58285558,-73.76860905,5580-5588 des Rossignols Boulevard,5580 des Rossignols Boulevard,Laval,5580 des Rossignols Boulevard Laval
45.43837357,-73.69469452,3410 Rue Victoria,3410 Rue Victoria,Montreal,3410 Rue Victoria Montreal
43.90736229,-79.77014923,14901 Hwy 50,14901 Hwy 50,Caledon,14901 Hwy 50 Caledon
,,12384 County Road No. 10,12384 County Road No. 10,Clearview,12384 County Road No. 10 Clearview
,,321238 Concession Road No. 6,321238 Concession Road No. 6,Grand Valley,321238 Concession Road No. 6 Grand Valley
,,Lots vacants 6369642 à 6369655,Lots vacants 6369642 à 6369655,Québec,Lots vacants 6369642 à 6369655 Québec
43.75196838,-79.26035309,2715 Lawrence Avenue East,2715 Lawrence Avenue East,Scarborough,2715 Lawrence Avenue East Scarborough
,,14901 Highway No. 50,14901 Highway No. 50,Caledon,14901 Highway No. 50 Caledon
43.3540307,-79.79978759,3110 South Service Road,3110 South Service Road,Burlington,3110 South Service Road Burlington
49.3258934,-123.0694427,165 East 19th Street,165 East 19th Street,North Vancouver,165 East 19th Street North Vancouver
49.109223,-122.6872004,19337 Enterprise Way,19337 Enterprise Way,Surrey,19337 Enterprise Way Surrey
43.74611165,-79.60569845,33 Baywood Road,33 Baywood Road,Etobicoke,33 Baywood Road Etobicoke
,,2604- 2599 de la Bièvre / 1074 de la Loire / 730 Marguerite-Bourgeoys / 1415,2604- 2599 de la Bièvre / 1074 de la Loire / 730 Marguerite-Bourgeoys / 1415,Québec,2604- 2599 de la Bièvre / 1074 de la Loire / 730 Marguerite-Bourgeoys / 1415 Québec
43.51370302,-80.19751787,37 Arkell Road,37 Arkell Rd,Guelph,37 Arkell Rd Guelph
26.2134789,-98.3454835,8924 CEDAR ST,8924 CEDAR ST,Mission,8924 CEDAR ST Mission
43.7245213,-79.7171461,1775 Queen Street East,1775 Queen Street East,Brampton,1775 Queen Street East Brampton
45.56781006,-73.4167099,1550 Nobel Street,1550 Nobel Street,Boucherville,1550 Nobel Street Boucherville
43.5361308,-79.905396,8155 Parkhill Drive,8155 Parkhill Drive,Milton,8155 Parkhill Drive Milton
43.6014986,-79.5151634,66 Fifteenth Street,66 Fifteenth Street,Etobicoke,66 Fifteenth Street Etobicoke
43.6018232,-79.5152911,68 Fifteenth Street,68 Fifteenth Street,Etobicoke,68 Fifteenth Street Etobicoke
43.8504496,-79.8408176,15070 Airport Road,15070 Airport Road,Caledon,15070 Airport Road Caledon
49.28107277,-123.0614949,2126 E Hastings St,2126 E Hastings St,Vancouver,2126 E Hastings St Vancouver
49.26364517,-123.2135315,University Manor,4640 W 10th Ave,Vancouver,4640 W 10th Ave Vancouver
,,5005 Buchan Street,5005 Buchan Street,Côte-des-Neiges-Notre-Dame-de-Grâce,5005 Buchan Street Côte-des-Neiges-Notre-Dame-de-Grâce
45.48892212,-73.77908325,1600-1650 St-Regis Boulevard,1600 St-Regis Boulevard,Dorval,1600 St-Regis Boulevard Dorval
43.16336705,-79.24554443,120 Welland Avenue,120 Welland Avenue,Saint Catharines,120 Welland Avenue Saint Catharines
43.25402832,-79.87369537,117 Park Street South,117 Park St S,Hamilton,117 Park St S Hamilton
43.46750641,-80.52256012,70 King St N,70 King St N,Waterloo,70 King St N Waterloo
43.67195511,-79.64762115,6469 Netherhart Rd,6469 Netherhart Rd,Mississauga,6469 Netherhart Rd Mississauga
43.18163885,-79.50679433,4625 Durham Road North,4625 Durham Rd N,Lincoln,4625 Durham Rd N Lincoln
,,4850 50th Avenue SW,4850 50th Avenue SW,Calgary,4850 50th Avenue SW Calgary
49.2113586,-122.5889421,"11285, 11299, 11313 & 11327 Burnett Street",11285 Burnett Street,Maple Ridge,11285 Burnett Street Maple Ridge
45.42834131,-75.80410004,14-18 Marjorie-D. Shackleton Street,14 Marjorie-D. Shackleton Street,Ville de Gatineau,14 Marjorie-D. Shackleton Street Ville de Gatineau
45.67120361,-73.85192871,10 Rue Gaston-Dumoulin,10 Rue Gaston-Dumoulin,Blainville,10 Rue Gaston-Dumoulin Blainville
49.1557471,-122.5591421,12848 240th Street,12848 240th Street,Langley,12848 240th Street Langley
45.60551071,-73.55113983,6501 Boulevard Joseph-Renaud,6451 Blvd Joseph-Renaud,Montreal,6451 Blvd Joseph-Renaud Montreal
43.9766266,-79.1647776,Sideline No. 24,Sideline No. 24,Pickering,Sideline No. 24 Pickering
43.83018112,-79.06547546,955 Brock Road,955 Brock Road,Pickering,955 Brock Road Pickering
43.77098683,-79.78567982,4848 Mayfield Rd,4848 Mayfield Rd,Caledon,4848 Mayfield Rd Caledon
46.09712982,-71.32137299,Dumoulin Electronique,616 Blvd Frontenac O,Thetford Mines,616 Blvd Frontenac O Thetford Mines
49.1014257,-122.4265535,2110 Bradner Road,2110 Bradner Road,Abbotsford,2110 Bradner Road Abbotsford
49.15671921,-121.9589539,45676 Yale Road,45676 Yale Rd,Chilliwack,45676 Yale Rd Chilliwack
45.3343779,-73.2677054,947-955 Du Séminaire Boulevard North,947 du Seminaire Blvd N,Saint-Jean-sur-Richelieu,947 du Seminaire Blvd N Saint-Jean-sur-Richelieu
44.72262018,-79.88002014,944 Beamish Rd,944 Beamish Rd,Midland,944 Beamish Rd Midland
50.9184236,-113.9060769,10811 84th Street SE,10811 84th Street SE,Calgary,10811 84th Street SE Calgary
51.045681,-114.071228,fmr Royal Bank of Canada,411 8 Ave SW,Calgary,411 8 Ave SW Calgary
51.0762492,-113.9917706,2750 Sunridge Blvd NE,2750 Sunridge Blvd NE,Calgary,2750 Sunridge Blvd NE Calgary
45.48063278,-73.78247833,2055 Hymus Boulevard,2055 Hymus Boulevard,Dorval,2055 Hymus Boulevard Dorval
45.5073561,-73.8058073,Pierrefonds Boulevard,Pierrefonds Boulevard,Pierrefonds-Roxboro,Pierrefonds Boulevard Pierrefonds-Roxboro
45.4811193,-73.7099024,554 montée de Liesse,554 montée de Liesse,Montréal,554 montée de Liesse Montréal
45.3861388,-73.5503506,Route 132 ,Route 132,Delson,Route 132 Delson
46.51607513,-84.29006195,652 Macdonald Avenue,652 Macdonald Ave,Sault Ste. Marie,652 Macdonald Ave Sault Ste. Marie
43.1946244,-79.5770661,9 Kerman Avenue,9 Kerman Avenue,Grimsby,9 Kerman Avenue Grimsby
44.7263891,-79.8798557,944 Beamish Road & 16892 Highway No. 12,944 Beamish Road,Midland,944 Beamish Road Midland
,,Lots 3278467,Lots 3278467,Mont-Tremblant,Lots 3278467 Mont-Tremblant
43.18212213,-79.77548166,56 Highland Road West,56 Highland Road West,Hamilton,56 Highland Road West Hamilton
43.66741562,-79.31282806,1702 Queen Street East,1702 Queen Street East,Old Toronto,1702 Queen Street East Old Toronto
43.81183867,-79.11147233,755 Oklahoma Drive,755 Oklahoma Drive,Pickering,755 Oklahoma Drive Pickering
43.75447083,-79.27728271,1200 Kennedy Road,1200 Kennedy Road,Scarborough,1200 Kennedy Road Scarborough
43.70857239,-79.79153442,LN Reynolds,10160 Hurontario St,Brampton,10160 Hurontario St Brampton
43.33618727,-79.803617,2150 Lilnan Court,2150 Lilnan Ct,Burlington,2150 Lilnan Ct Burlington
49.2635179,-123.187978,2125 West 10th Avenue,2125 West 10th Avenue,Vancouver,2125 West 10th Avenue Vancouver
49.1828545,-121.8888256,45676 Yale Road,45676 Yale Road,Chilliwack,45676 Yale Road Chilliwack
,,Westerdale Apartments,Westerdale Apartments,Vancouver,Westerdale Apartments Vancouver
49.1017642,-122.6716575,"5494, 5500 & 5510 Brydon Crescent; 19890 55A Avenue",5494 Brydon Crescent,Langley,5494 Brydon Crescent Langley
49.164066,-121.9599172,Midtown Square,45833 Alexander Avenue,Chilliwack,45833 Alexander Avenue Chilliwack
43.6799725,-79.4248046,569 - 573 Christie Street,573 Christie Street,Old Toronto,573 Christie Street Old Toronto
45.6604704,-73.5608963,Perras Boulevard,Perras Boulevard,Rivière-des-Prairies-Pointe-aux-Trembles,Perras Boulevard Rivière-des-Prairies-Pointe-aux-Trembles
,,416-460 boul. de l'Amerique-Francaise,416-460 boul. de l'Amerique-Francaise,Gatineau,416-460 boul. de l'Amerique-Francaise Gatineau
43.73812866,-79.3414917,1004 Lawrence Avenue East,1004 Lawrence Avenue East,North York,1004 Lawrence Avenue East North York
43.64559555,-79.62011719,1750 Sismet Rd,1750 Sismet Rd,Mississauga,1750 Sismet Rd Mississauga
45.44502258,-73.74079132,345 Dorval Ave,345 Dorval Ave,Dorval,345 Dorval Ave Dorval
49.2008132,-123.0617519,1600 Valmont Way,1600 Valmont Way,Richmond,1600 Valmont Way Richmond
49.1929293,-122.9975414,7405 Lowland Drive,7405 Lowland Drive,Burnaby,7405 Lowland Drive Burnaby
49.0377215,-122.2741493,1993 Riverside Road,1993 Riverside Road,Abbotsford,1993 Riverside Road Abbotsford
,,Lots 6301659,Lots 6301659,Salaberry-de-Valleyfield,Lots 6301659 Salaberry-de-Valleyfield
45.46629725,-73.62451088,6251 Rue Sherbrooke Ouest,6251 Rue Sherbrooke Ouest,Montreal,6251 Rue Sherbrooke Ouest Montreal
49.14207077,-121.969223,Cottonwood 4 Cinemas,45380 Luckakuck Way,Chilliwack,45380 Luckakuck Way Chilliwack
45.71121216,-73.9373703,14243  du Curé-Labelle Boulevard,14243  du Curé-Labelle Boulevard,Mirabel,14243  du Curé-Labelle Boulevard Mirabel
45.54105377,-73.605896,6815 de la Roche Street,6815 de la Roche Street,Rosemont-La Petite-Patrie,6815 de la Roche Street Rosemont-La Petite-Patrie
45.4818005,-73.7787295,1855 Hymus,1855 Hymus,Dorval,1855 Hymus Dorval
44.08039474,-80.20232391,226 First Avenue East,226 First Avenue East,Shelburne,226 First Avenue East Shelburne
43.2053534,-80.2798141,65 Brant Road,65 Brant Road,Brant,65 Brant Road Brant
46.07239532,-73.1836853,1252 Rue Notre Dame,1252 Rue Notre Dame,Berthierville,1252 Rue Notre Dame Berthierville
43.409971,-80.396923,25 Sportsworld Crossing Road,25 Sportsworld Crossing Road,Kitchener,25 Sportsworld Crossing Road Kitchener
43.2404747,-79.86638641,500 Upper Wellington Street,500 Upper Wellington St,Hamilton,500 Upper Wellington St Hamilton
43.71508789,-79.4474411,705 Lawrence Avenue West,705 Lawrence Ave W,Toronto,705 Lawrence Ave W Toronto
49.1438856,-122.003674,45380 Luckakuck Way,45380 Luckakuck Way,Chilliwack,45380 Luckakuck Way Chilliwack
49.2799077,-123.1302133,1041 - 1043 Davie Street,1041 Davie Street,Vancouver,1041 Davie Street Vancouver
45.7297288,-73.59878835,de la Gare Street,de la Gare Street,Mascouche,de la Gare Street Mascouche
43.66942267,-79.38375258,50 Charles Street East (Unit 4-7 FL1),50 Charles St E,Toronto,50 Charles St E Toronto
43.5986321,-79.4996245,33 Lake Shore Drive,33 Lake Shore Drive,Etobicoke,33 Lake Shore Drive Etobicoke
,,7342 208th Street,7342 208th Street,Langley,7342 208th Street Langley
45.3044069,-75.5542419,Sappers Ridge,Sappers Ridge,Gloucester,Sappers Ridge Gloucester
45.30425661,-75.55038929,Somme St,Somme St,Ottawa,Somme St Ottawa
,,19110 20th Avenue,19110 20th Avenue,Surrey,19110 20th Avenue Surrey
45.3679468,-74.0322316,De Chenonceau Street,De Chenonceau Street,Vaudreuil-Dorion,De Chenonceau Street Vaudreuil-Dorion
,,1300 des Pins West,1300 des Pins West,Montréal,1300 des Pins West Montréal
,,741 248th Street,741 248th Street,Langley,741 248th Street Langley
45.62572861,-73.64685822,5700 Maurice-Cullen Place ,5700 Maurice-Cullen Place,Laval,5700 Maurice-Cullen Place Laval
,,260 St-Antoine nord / 10 Jolibourg / 121 pl. Jolibourg,260 St-Antoine nord / 10 Jolibourg / 121 pl. Jolibourg,Lavaltrie,260 St-Antoine nord / 10 Jolibourg / 121 pl. Jolibourg Lavaltrie
49.1828545,-121.8888256,46801 Yale Road,46801 Yale Road,Chilliwack,46801 Yale Road Chilliwack
45.60447311,-73.62572479,5330-5340 Boulevard Henri-Bourassa Est,5340 Blvd Henri-Bourassa E,Montreal,5340 Blvd Henri-Bourassa E Montreal
,,965- 971 boul. St-Jean-Baptiste,965- 971 boul. St-Jean-Baptiste,Mercier,965- 971 boul. St-Jean-Baptiste Mercier
43.86476017,-79.75496328,Humber Station Rd,Humber Station Rd,Caledon,Humber Station Rd Caledon
43.7367186,-79.4365029,345 Wilson Avenue,345 Wilson Avenue,North York,345 Wilson Avenue North York
42.91880798,-78.912323,Riverfront Apartments,323 Niagara Blvd,Fort Erie,323 Niagara Blvd Fort Erie
,,4650- 4675 3e Avenue ouest / Lot vacant 1035451,4650- 4675 3e Avenue ouest / Lot vacant 1035451,Québec,4650- 4675 3e Avenue ouest / Lot vacant 1035451 Québec
47.3865289,-122.0405567,10420 240th Street & 24027 104th Avenue,10420 240th Street,Maple Ridge,10420 240th Street Maple Ridge
49.1913036,-122.5394938,24027 104 AVE,24027 104 AVE,Maple Ridge,24027 104 AVE Maple Ridge
43.65042496,-79.48069,BMO Bank of Montreal,2330 Bloor Street West,Old Toronto,2330 Bloor Street West Old Toronto
49.1825333,-122.4731377,26108 100 AVE,26108 100 AVE,Maple Ridge,26108 100 AVE Maple Ridge
,,5920 40th Street SE,5920 40th Street SE,Calgary,5920 40th Street SE Calgary
45.4993248,-73.57752228,2115-2125 de la Montagne Street,2115 de la Montagne Street,Ville-Marie,2115 de la Montagne Street Ville-Marie
45.52769089,-73.70040894,11699 Boulevard Saint-Germain,11699 Blvd Saint-Germain,Montreal,11699 Blvd Saint-Germain Montreal
44.3870995,-79.70304143,56 Donald Street,56 Donald Street,Barrie,56 Donald Street Barrie
43.87964249,-79.73670197,49 Willow Street,49 Willow St,Caledon,49 Willow St Caledon
45.4221025,-75.64554643,455 Coventry Road,455 Coventry Road,Ottawa,455 Coventry Road Ottawa
43.8790873,-79.7371983,49 Willow Street,49 Willow Street,Caledon,49 Willow Street Caledon
43.99944553,-79.6792423,66 Main Street,66 Main Street,King,66 Main Street King
43.88611221,-78.85555267,63 Albany St,63 Albany St,Oshawa,63 Albany St Oshawa
43.39043674,-79.74532223,Superior Ct,Superior Ct,Oakville,Superior Ct Oakville
,,3606 & 3610 176th Street,3606 176th Street,Surrey,3606 176th Street Surrey
,,1626 & 1642 164th Street,1626 & 1642 164th Street,Surrey,1626 & 1642 164th Street Surrey
49.1188722,-122.7991542,15238 64 AVE,15238 64 AVE,Surrey,15238 64 AVE Surrey
46.84040833,-71.23918152,530 Rue Des Peupliers E,530 Rue Des Peupliers E,Quebec,530 Rue Des Peupliers E Quebec
45.5180477,-73.4560619,50 Rémy,50 Rémy,Longueuil,50 Rémy Longueuil
43.84176504,-79.23202133,Steeles Ave,Steeles Ave,Toronto,Steeles Ave Toronto
45.75909023,-73.46205425,45 Hervieux Street,45 Hervieux Street,Repentigny,45 Hervieux Street Repentigny
43.51613617,-79.65158081,1578 - 1588 Finfar Court,1578 Finfar Court,Mississauga,1578 Finfar Court Mississauga
43.51845932,-79.68708801,3235 Dundas Street West,3235 Dundas Street West,Mississauga,3235 Dundas Street West Mississauga
,,9643 186th Street,9643 186th Street,Surrey,9643 186th Street Surrey
44.18883211,-79.70716219,48 & 52 Queen Street,48 & 52 Queen Street,Innisfil,48 & 52 Queen Street Innisfil
,,11323/35 University Ave,11323/35 University Ave,McKernan,11323/35 University Ave McKernan
44.48194868,-80.23032115,420 High Street,420 High Street,Collingwood,420 High Street Collingwood
,,7-515 boul. de l'Amerique-Francaise,7-515 boul. de l'Amerique-Francaise,Gatineau,7-515 boul. de l'Amerique-Francaise Gatineau
49.70107269,-112.7964096,210-303 31 Street North,210 31 St N,Lethbridge,210 31 St N Lethbridge
43.8695174,-79.7327671,500 Wilton Drive,500 Wilton Drive,Caledon,500 Wilton Drive Caledon
49.2221455,-122.9442392,7530-7548 Edmonds Street,7530 Edmonds Street,Burnaby,7530 Edmonds Street Burnaby
43.87082291,-79.72740936,500 Queen Street South,500 Queen St S,Caledon,500 Queen St S Caledon
43.37825534,-80.4066299,228 Old Mill Road,228 Old Mill Road,Cambridge,228 Old Mill Road Cambridge
49.2820235,-122.7558056,HUB,HUB,Port Coquitlam,HUB Port Coquitlam
43.14645677,-79.92178488,Hampton Brook Way,Hampton Brook Way,Hamilton,Hampton Brook Way Hamilton
46.31399843,-72.58300257,Les Terrasses Chavigny,561 Rue Beauchamps,Trois-Rivieres,561 Rue Beauchamps Trois-Rivieres
43.817088,-79.2758132,McNicoll Avenue,McNicoll Avenue,Scarborough,McNicoll Avenue Scarborough
49.0311472,-122.7995311,15654 & 15674  North Bluff Road,15654 North Bluff Road,White Rock,15654 North Bluff Road White Rock
51.3003698,-114.0247955,Silvercreek Shopping Centre,800 Veterans Boulevard NW,Airdrie,800 Veterans Boulevard NW Airdrie
,,3 Highway No. 7 East Road,3 Highway No. 7 East Road,Kawartha Lakes,3 Highway No. 7 East Road Kawartha Lakes
49.88660049,-119.4944229,426 Bernard Avenue,426 Bernard Ave,Kelowna,426 Bernard Ave Kelowna
49.20816803,-124.0326309,4311 Boban Dr,4311 Boban Dr,Nanaimo,4311 Boban Dr Nanaimo
49.1698637,-123.1139956,3640 NO. 4 RD,3640 NO. 4 RD,Richmond,3640 NO. 4 RD Richmond
44.60148621,-79.45285797,2 Hunter Valley Rd,2 Hunter Valley Rd,Orillia,2 Hunter Valley Rd Orillia
43.53944064,-80.31799494,50 Malcolm Road,50 Malcolm Road,Guelph,50 Malcolm Road Guelph
45.39026395,-75.72544086,1111 Carling Avenue,1111 Carling Avenue,Ottawa,1111 Carling Avenue Ottawa
43.72108841,-79.59427643,227 Queens Plate Dr,227 Queens Plate Dr,Toronto,227 Queens Plate Dr Toronto
51.07375336,-114.1634445,Victoria Gardens,4816 17 Ave NW,Calgary,4816 17 Ave NW Calgary
51.03744662,-114.1770587,40 Christie Park View SW,40 Christie Park View SW,Calgary,40 Christie Park View SW Calgary
44.330464,-79.70318806,Mapleview Drive West,#NAME?,Barrie,#NAME?
46.03553554,-73.12669659,1605 Rue de La Marine,1605 Rue de La Marine,Sorel-Tracy,1605 Rue de La Marine Sorel-Tracy
43.7747477,-79.18043583,4624-4626 Kingston Road,4624 Kingston Road,Scarborough,4624 Kingston Road Scarborough
43.3615248,-79.8502839,2500 Brant Street,2500 Brant Street,Burlington,2500 Brant Street Burlington
49.2674692,-123.1127761,The Yukon,The Yukon,Vancouver,The Yukon Vancouver
49.25276735,-123.0808755,1143 KINGSWAY,1143 KINGSWAY,Vancouver,1143 KINGSWAY Vancouver
,,701-707 837 W HASTINGS,701-707 837 W HASTINGS,Vancouver,701-707 837 W HASTINGS Vancouver
49.2864723,-123.115257,Terminal City Club Tower,Terminal City Club Tower,Vancouver,Terminal City Club Tower Vancouver
,,14540 1st Street NW,14540 1st Street NW,Calgary,14540 1st Street NW Calgary
43.7477305,-79.34912441,"Units A303, A302,& A305 A306 16 Mallard Road",16 Mallard Road,North York,16 Mallard Road North York
45.44425583,-73.63168335,2701 Lapierre Street,2701 Lapierre Street,LaSalle,2701 Lapierre Street LaSalle
,,101 6625 152A ST,101 6625 152A ST,Surrey,101 6625 152A ST Surrey
53.46978142,-113.4933735,Super 8 Hotel - Edmonton South,3610 Gateway Blvd N,Edmonton,3610 Gateway Blvd N Edmonton
44.2606163,-76.95227051,151 Industrial Boulevard,151 Industrial Blvd,Napanee,151 Industrial Blvd Napanee
,,"Rue de la Gondoliere, lot vacant","Rue de la Gondoliere, lot vacant",Québec,"Rue de la Gondoliere, lot vacant Québec"
